":START_ID",":END_ID","is_corresponding:boolean",":TYPE"
"author_Alaa_El-deen_Hamouda","journals/smr/Hamouda13","True","WRITE"
"author_Ahmed_Zerouali","journals/smr/ZeroualiMGDCR19","True","WRITE"
"author_Tom_Mens","journals/smr/ZeroualiMGDCR19","False","WRITE"
"author_Jess_M._Gonzlez-Barahona","journals/smr/ZeroualiMGDCR19","False","WRITE"
"author_Alexandre_Decan","journals/smr/ZeroualiMGDCR19","False","WRITE"
"author_Eleni_Constantinou","journals/smr/ZeroualiMGDCR19","False","WRITE"
"author_Gregorio_Robles","journals/smr/ZeroualiMGDCR19","False","WRITE"
"author_Maria_Paasivaara","journals/smr/PaasivaaraL14","True","WRITE"
"author_Casper_Lassenius","journals/smr/PaasivaaraL14","False","WRITE"
"author_Christian_Schellhase","journals/cstat/SchellhaseK12","True","WRITE"
"author_Gran_Kauermann","journals/cstat/SchellhaseK12","False","WRITE"
"author_Xicheng_Yin","journals/iam/YinZWZWZ22","True","WRITE"
"author_Kevin_Zhu","journals/iam/YinZWZWZ22","False","WRITE"
"author_Hongwei_Wang_0009","journals/iam/YinZWZWZ22","False","WRITE"
"author_Jiaping_Zhang","journals/iam/YinZWZWZ22","False","WRITE"
"author_Wei_Wang_0215","journals/iam/YinZWZWZ22","False","WRITE"
"author_Heng_Zhang","journals/iam/YinZWZWZ22","False","WRITE"
"author_Tianliang_Bian","journals/spic/Bian20","True","WRITE"
"author_Jian_Zhou_0012","journals/vlsisp/ZhouPC20","True","WRITE"
"author_Antonia_Papandreou-Suppappola","journals/vlsisp/ZhouPC20","False","WRITE"
"author_Chaitali_Chakrabarti","journals/vlsisp/ZhouPC20","False","WRITE"
"author_Wilhelm_Hasselbring","journals/ife/Hasselbring98","True","WRITE"
"author_Arunkumar_Chinnasamy","journals/jbcb/ChinnasamySM05","True","WRITE"
"author_Wing-Kin_Sung","journals/jbcb/ChinnasamySM05","False","WRITE"
"author_Ankush_Mittal","journals/jbcb/ChinnasamySM05","False","WRITE"
"author_Soukaina_Hamou","journals/jmrr/HamouMTAAM24","True","WRITE"
"author_Mustapha_Moufassih","journals/jmrr/HamouMTAAM24","False","WRITE"
"author_Ousama_Tarahi","journals/jmrr/HamouMTAAM24","False","WRITE"
"author_Said_Agounad","journals/jmrr/HamouMTAAM24","False","WRITE"
"author_Hafida_Idrissi_Azami","journals/jmrr/HamouMTAAM24","False","WRITE"
"author_Anas_Mazid","journals/jmrr/HamouMTAAM24","False","WRITE"
"author_Qiu_Xie","journals/jois/XieFHY15","True","WRITE"
"author_Xing-Rong_Fan","journals/jois/XieFHY15","False","WRITE"
"author_Qiong_He","journals/jois/XieFHY15","False","WRITE"
"author_Yu_Yang","journals/jois/XieFHY15","False","WRITE"
"author_Rdiger_Strack","journals/cg/StrackBDSGPMP94","True","WRITE"
"author_Christof_Blum","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_David_A._Duce","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Dale_C._Sutcliffe","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Narciso_Garca","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Mara_Jos_Prez-Luque","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Eckhard_Moeller","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Hauke_Peyn","journals/cg/StrackBDSGPMP94","False","WRITE"
"author_Mohammud_Z._Bocus","journals/icl/BocusDC13","True","WRITE"
"author_Carl_P._Dettmann","journals/icl/BocusDC13","False","WRITE"
"author_Justin_P._Coon","journals/icl/BocusDC13","False","WRITE"
"author_Zhuo_Su_0001","journals/jasis/SuLLL17","True","WRITE"
"author_Donghui_Li","journals/jasis/SuLLL17","False","WRITE"
"author_Hanhui_Li","journals/jasis/SuLLL17","False","WRITE"
"author_Xiaonan_Luo","journals/jasis/SuLLL17","False","WRITE"
"author_Chengliang_Wang_0001","journals/ijhci/WangDZYG24","True","WRITE"
"author_Jian_Dai","journals/ijhci/WangDZYG24","False","WRITE"
"author_Keke_Zhu","journals/ijhci/WangDZYG24","False","WRITE"
"author_Teng_Yu","journals/ijhci/WangDZYG24","False","WRITE"
"author_Xiaoqing_Gu","journals/ijhci/WangDZYG24","False","WRITE"
"author_Jim_Geelen","journals/jct/GeelenHR18","True","WRITE"
"author_Tony_Huynh","journals/jct/GeelenHR18","False","WRITE"
"author_R._Bruce_Richter","journals/jct/GeelenHR18","False","WRITE"
"author_Henning_Bruhn","journals/jct/BruhnD09","True","WRITE"
"author_Reinhard_Diestel","journals/jct/BruhnD09","False","WRITE"
"author_Vladimir_Brajovic","journals/nn/BrajovicMK98","True","WRITE"
"author_Ryohei_Miyagawa","journals/nn/BrajovicMK98","False","WRITE"
"author_Takeo_Kanade","journals/nn/BrajovicMK98","False","WRITE"
"author_Yasushi_Naruse","journals/nn/NaruseTOUS15","True","WRITE"
"author_Ken_Takiyama","journals/nn/NaruseTOUS15","False","WRITE"
"author_Masato_Okada","journals/nn/NaruseTOUS15","False","WRITE"
"author_Hiroaki_Umehara","journals/nn/NaruseTOUS15","False","WRITE"
"author_Yutaka_Sakaguchi","journals/nn/NaruseTOUS15","False","WRITE"
"author_Evagelia_Emily_Tavoulareas","journals/tasm/Tavoulareas24","True","WRITE"
"author_Matthew_C._Zwier","journals/jcc/ZwierSK07","True","WRITE"
"author_Justin_M._Shorb","journals/jcc/ZwierSK07","False","WRITE"
"author_Brent_P._Krueger","journals/jcc/ZwierSK07","False","WRITE"
"author_Mikhail_Yu._Filimonov","journals/rdlj/FilimonovVAM20","True","WRITE"
"author_Nataliia_A._Vaganova","journals/rdlj/FilimonovVAM20","False","WRITE"
"author_Elena_N._Akimova","journals/rdlj/FilimonovVAM20","False","WRITE"
"author_Vladimir_E._Misilov","journals/rdlj/FilimonovVAM20","False","WRITE"
"author_Xiaoming_Ji","journals/jr/JiC21","True","WRITE"
"author_Zihui_Cai","journals/jr/JiC21","False","WRITE"
"author_Xiaolan_Peng","journals/ijmms/PengCWW18","True","WRITE"
"author_Hui_Chen_0020","journals/ijmms/PengCWW18","False","WRITE"
"author_Lan_Wang","journals/ijmms/PengCWW18","False","WRITE"
"author_Hongan_Wang","journals/ijmms/PengCWW18","False","WRITE"
"author_R._W._Lucas","journals/ijmms/Lucas77","True","WRITE"
"author_Erik_Hollnagel","journals/ijmms/HollnagelB00","True","WRITE"
"author_Andreas_Bye","journals/ijmms/HollnagelB00","False","WRITE"
"author_Jake_Elliot","journals/et/ElliotB23","True","WRITE"
"author_Jason_Brown","journals/et/ElliotB23","False","WRITE"
"author_Alfred_Godley","journals/quantum/GodleyG23","True","WRITE"
"author_Madalin_Guta","journals/quantum/GodleyG23","False","WRITE"
"author_Slavica_Tomovic","journals/wpc/TomovicYMR17","True","WRITE"
"author_Kenji_Yoshigoe","journals/wpc/TomovicYMR17","False","WRITE"
"author_Ivo_Maljevic","journals/wpc/TomovicYMR17","False","WRITE"
"author_Igor_Radusinovic","journals/wpc/TomovicYMR17","False","WRITE"
"author_Hongche_Liu","journals/cviu/LiuHHCC98","True","WRITE"
"author_Tsai-Hong_Hong","journals/cviu/LiuHHCC98","False","WRITE"
"author_Martin_Herman","journals/cviu/LiuHHCC98","False","WRITE"
"author_Ted_Camus","journals/cviu/LiuHHCC98","False","WRITE"
"author_Rama_Chellappa","journals/cviu/LiuHHCC98","False","WRITE"
"author_Hengfei_Ding","journals/jscic/DingL19","True","WRITE"
"author_Changpin_Li","journals/jscic/DingL19","False","WRITE"
"author_Richard_Colbaugh","journals/robotica/ColbaughG95","True","WRITE"
"author_Kristin_Glass","journals/robotica/ColbaughG95","False","WRITE"
"author_Shijing_Yuan","journals/twc/YuanLCHWZ23","True","WRITE"
"author_Jie_Li_0002","journals/twc/YuanLCHWZ23","False","WRITE"
"author_Hongyang_Chen","journals/twc/YuanLCHWZ23","False","WRITE"
"author_Zhu_Han_0001","journals/twc/YuanLCHWZ23","False","WRITE"
"author_Chentao_Wu","journals/twc/YuanLCHWZ23","False","WRITE"
"author_Yongbing_Zhang","journals/twc/YuanLCHWZ23","False","WRITE"
"author_Roy_Karasik","journals/twc/KarasikSS13","True","WRITE"
"author_Osvaldo_Simeone","journals/twc/KarasikSS13","False","WRITE"
"author_Shlomo_Shamai","journals/twc/KarasikSS13","False","WRITE"
"author_Seung-Jun_Kim_0002","journals/twc/KimLG11","True","WRITE"
"author_Guobing_Li","journals/twc/KimLG11","False","WRITE"
"author_Georgios_B._Giannakis","journals/twc/KimLG11","False","WRITE"
"author_Bo_Tang_0016","journals/pvldb/TangMYC19","True","WRITE"
"author_Kyriakos_Mouratidis","journals/pvldb/TangMYC19","False","WRITE"
"author_Man_Lung_Yiu","journals/pvldb/TangMYC19","False","WRITE"
"author_Zhenyu_Chen","journals/pvldb/TangMYC19","False","WRITE"
"author_Wasma_Hanini","journals/mr/HaniniA18","True","WRITE"
"author_Moez_Ayadi","journals/mr/HaniniA18","False","WRITE"
"author_Michael_L._Littman","journals/cacm/Littman12","True","WRITE"
"author_Imtiaz_Ahmad","journals/cj/AhmadD95","True","WRITE"
"author_Muhammad_K._Dhodhi","journals/cj/AhmadD95","False","WRITE"
"author_Donal_J._Flynn","journals/cj/FlynnL85","True","WRITE"
"author_Alberto_H._F._Laender","journals/cj/FlynnL85","False","WRITE"
"author_Giacomo_Zamprogno","journals/frai/ZamprognoDHR23","True","WRITE"
"author_Emmanuelle_Dietz","journals/frai/ZamprognoDHR23","False","WRITE"
"author_Linda_Heimisch","journals/frai/ZamprognoDHR23","False","WRITE"
"author_Nele_Russwinkel","journals/frai/ZamprognoDHR23","False","WRITE"
"author_Jos_Antonio_Gmez_Tejedor","journals/ijdet/TejedorMV08","True","WRITE"
"author_Germn_Molt_Martnez","journals/ijdet/TejedorMV08","False","WRITE"
"author_Carlos_Barros_Vidaurre","journals/ijdet/TejedorMV08","False","WRITE"
"author_Norimitsu_Sakagami","journals/jfr/SakagamiKYMMSK23","True","WRITE"
"author_Michitaka_Kawabata","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Kenshiro_Yokoi","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Shinji_Matsuda","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Atsushi_Mitsui","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Ko_Sano","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Sadao_Kawamura","journals/jfr/SakagamiKYMMSK23","False","WRITE"
"author_Bin_Wang","journals/mis/Wang21j","True","WRITE"
"author_Kan-Le_Shi","journals/vc/ShiYSPG10","True","WRITE"
"author_Jun-Hai_Yong","journals/vc/ShiYSPG10","False","WRITE"
"author_Jia-Guang_Sun_0001","journals/vc/ShiYSPG10","False","WRITE"
"author_Jean-Claude_Paul","journals/vc/ShiYSPG10","False","WRITE"
"author_He-Jin_Gu","journals/vc/ShiYSPG10","False","WRITE"
"author_Xiang_Yu_0006","journals/ijcse/YuWS19","True","WRITE"
"author_Hui_Wang_0002","journals/ijcse/YuWS19","False","WRITE"
"author_Hui_Sun_0001","journals/ijcse/YuWS19","False","WRITE"
"author_Philippe_Mongeon","journals/crl/MongeonSASL21","True","WRITE"
"author_Kyle_Siler","journals/crl/MongeonSASL21","False","WRITE"
"author_Antoine_Archambault","journals/crl/MongeonSASL21","False","WRITE"
"author_Cassidy_R._Sugimoto","journals/crl/MongeonSASL21","False","WRITE"
"author_Vincent_Larivire","journals/crl/MongeonSASL21","False","WRITE"
"author_Robert_A._Kowalski","journals/amai/KowalskiS11","True","WRITE"
"author_Fariba_Sadri","journals/amai/KowalskiS11","False","WRITE"
"author_Pille_Bunnell","journals/chk/Bunnell17","True","WRITE"
"author_Jennifer_C._Taylor","journals/jds/TaylorBD20","True","WRITE"
"author_Daniel_Bello","journals/jds/TaylorBD20","False","WRITE"
"author_George_Deitz","journals/jds/TaylorBD20","False","WRITE"
"author_Claudio_Cremaschini","journals/entropy/CremaschiniT23","True","WRITE"
"author_Massimo_Tessarotto","journals/entropy/CremaschiniT23","False","WRITE"
"author_Deyu_Tu","journals/entropy/TuZJP18","True","WRITE"
"author_Jinde_Zheng","journals/entropy/TuZJP18","False","WRITE"
"author_Zhanwei_Jiang","journals/entropy/TuZJP18","False","WRITE"
"author_Haiyang_Pan","journals/entropy/TuZJP18","False","WRITE"
"author_Catalina_Dobre","journals/entropy/DobreGCC20","True","WRITE"
"author_Lavinia_Grosu","journals/entropy/DobreGCC20","False","WRITE"
"author_Monica_Costea","journals/entropy/DobreGCC20","False","WRITE"
"author_Mihaela_Constantin","journals/entropy/DobreGCC20","False","WRITE"
"author_Muslum_Ozisik","journals/symmetry/OzisikSB23","True","WRITE"
"author_Aydin_Seer","journals/symmetry/OzisikSB23","False","WRITE"
"author_Mustafa_Bayram","journals/symmetry/OzisikSB23","False","WRITE"
"author_Morena_Celant","journals/symmetry/CelantTM21","True","WRITE"
"author_Eleuterio_F._Toro","journals/symmetry/CelantTM21","False","WRITE"
"author_Lucas_O._Mller","journals/symmetry/CelantTM21","False","WRITE"
"author_Wenyu_Hu","journals/symmetry/HuZY19","True","WRITE"
"author_Weidong_Zheng","journals/symmetry/HuZY19","False","WRITE"
"author_Gaohang_Yu","journals/symmetry/HuZY19","False","WRITE"
"author_Tongtong_Jia","journals/jvcir/JiaSZW16","True","WRITE"
"author_Yuying_Shi","journals/jvcir/JiaSZW16","False","WRITE"
"author_Yonggui_Zhu","journals/jvcir/JiaSZW16","False","WRITE"
"author_Lei_Wang_0097","journals/jvcir/JiaSZW16","False","WRITE"
"author_Ying_Yuan","journals/jvcir/YuanLWZ14","True","WRITE"
"author_Weiming_Lu_0001","journals/jvcir/YuanLWZ14","False","WRITE"
"author_Fei_Wu_0001","journals/jvcir/YuanLWZ14","False","WRITE"
"author_Yueting_Zhuang","journals/jvcir/YuanLWZ14","False","WRITE"
"author_Kezhen_Xie","journals/nca/XieWHQZ21","True","WRITE"
"author_Zhiqiang_Wei_0002","journals/nca/XieWHQZ21","False","WRITE"
"author_Lei_Huang_0010","journals/nca/XieWHQZ21","False","WRITE"
"author_Qibing_Qin","journals/nca/XieWHQZ21","False","WRITE"
"author_Wenfeng_Zhang","journals/nca/XieWHQZ21","False","WRITE"
"author_Wenxun_Xing","journals/orl/Xing02","True","WRITE"
"author_Guo-Hui_Lin","journals/orl/LinYH98","True","WRITE"
"author_En-Yu_Yao","journals/orl/LinYH98","False","WRITE"
"author_Yong_He","journals/orl/LinYH98","False","WRITE"
"author_Michael_Baldea","journals/scl/BaldeaT13","True","WRITE"
"author_Cara_R._Touretzky","journals/scl/BaldeaT13","False","WRITE"
"author_Muhammad_Usama","journals/sensors/UsamaE19","True","WRITE"
"author_Melike_Erol-Kantarci","journals/sensors/UsamaE19","False","WRITE"
"author_Liangchen_Zhang","journals/sensors/ZhangJLMH21","True","WRITE"
"author_Xiaodong_Ju","journals/sensors/ZhangJLMH21","False","WRITE"
"author_Jun-qiang_Lu","journals/sensors/ZhangJLMH21","False","WRITE"
"author_Baiyong_Men","journals/sensors/ZhangJLMH21","False","WRITE"
"author_Weiliang_He","journals/sensors/ZhangJLMH21","False","WRITE"
"author_Justin_T._Reese","journals/patterns/ReeseUCCRCSGBFB21","True","WRITE"
"author_Deepak_R._Unni","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Tiffany_J._Callahan","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Luca_Cappelletti","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Vida_Ravanmehr","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Seth_Carbon","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Kent_A._Shefchek","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Benjamin_M._Good","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_James_P._Balhoff","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Tommaso_Fontana","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Hannah_Blau","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Nicolas_Matentzoglu","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Nomi_L._Harris","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Monica_C._Munoz-Torres","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Melissa_A._Haendel","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Peter_N._Robinson","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Marcin_P._Joachimiak","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Christopher_J._Mungall","journals/patterns/ReeseUCCRCSGBFB21","False","WRITE"
"author_Shutang_Liu","journals/kybernetika/LiuJL10","True","WRITE"
"author_Yuan_Jiang","journals/kybernetika/LiuJL10","False","WRITE"
"author_Ping_Liu","journals/kybernetika/LiuJL10","False","WRITE"
"author_Vladimr_Kucera","journals/kybernetika/Kucera91","True","WRITE"
"author_Kasper_Peeters","journals/jossw/Peeters18","True","WRITE"
"author_Lina_Dencik","journals/intpolrev/DencikRHW19","True","WRITE"
"author_Joanna_Redden","journals/intpolrev/DencikRHW19","False","WRITE"
"author_Arne_Hintz","journals/intpolrev/DencikRHW19","False","WRITE"
"author_Harry_Warne","journals/intpolrev/DencikRHW19","False","WRITE"
"author_Lindong_Wu","journals/chinaf/WuWBSYYZBWRWCH24","True","WRITE"
"author_Zongwei_Wang_0001","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Lin_Bao","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Linbo_Shan","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Zhizhen_Yu","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Yunfan_Yang","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Shuangjie_Zhang","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Guandong_Bai","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Cuimei_Wang","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_John_Robertson","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Yuan_Wang_0001","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Yimao_Cai","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Ru_Huang_0001","journals/chinaf/WuWBSYYZBWRWCH24","False","WRITE"
"author_Jing_Lu","journals/peerj-cs/LuG24","True","WRITE"
"author_Qikai_Gai","journals/peerj-cs/LuG24","False","WRITE"
"author_J._A._Fergus_Ross","journals/tcom/RossT91","True","WRITE"
"author_Desmond_P._Taylor","journals/tcom/RossT91","False","WRITE"
"author_Hongjun_Su","journals/tgrs/SuZDD19","True","WRITE"
"author_Bo_Zhao","journals/tgrs/SuZDD19","False","WRITE"
"author_Qian_Du_0001","journals/tgrs/SuZDD19","False","WRITE"
"author_Peijun_Du","journals/tgrs/SuZDD19","False","WRITE"
"author_Dandan_Zhi","journals/tgrs/ZhiWZYPSLZ19","True","WRITE"
"author_Wei_Wei","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Yanna_Zhang_0003","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Tanqi_Yu","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Yan_Pan","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Ling_Sun_0003","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Xin_Li","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Xiaobing_Zheng","journals/tgrs/ZhiWZYPSLZ19","False","WRITE"
"author_Sandro_Martinis","journals/tgrs/MartinisTV11","True","WRITE"
"author_Andr_Twele","journals/tgrs/MartinisTV11","False","WRITE"
"author_Stefan_Voigt","journals/tgrs/MartinisTV11","False","WRITE"
"author_Puti_Yan","journals/tgrs/YanHDYWC23","True","WRITE"
"author_Runze_Hou","journals/tgrs/YanHDYWC23","False","WRITE"
"author_Xuguang_Duan","journals/tgrs/YanHDYWC23","False","WRITE"
"author_Chengfei_Yue","journals/tgrs/YanHDYWC23","False","WRITE"
"author_Xin_Wang_0019","journals/tgrs/YanHDYWC23","False","WRITE"
"author_Xibin_Cao","journals/tgrs/YanHDYWC23","False","WRITE"
"author_Rosali_Brusamarello","journals/ijac/BrusamarelloFJ14","True","WRITE"
"author_rica_Zancanella_Fornaroli","journals/ijac/BrusamarelloFJ14","False","WRITE"
"author_Ednei_Aparecido_Santulo_Jnior","journals/ijac/BrusamarelloFJ14","False","WRITE"
"author_Mao-cheng_Cai","journals/jco/Cai99","True","WRITE"
"author_Nusrat_Mohi_ud_din","journals/cbm/dinDRA22","True","WRITE"
"author_Rayees_Ahmad_Dar","journals/cbm/dinDRA22","False","WRITE"
"author_Muzafar_Rasool","journals/cbm/dinDRA22","False","WRITE"
"author_Assif_Assad","journals/cbm/dinDRA22","False","WRITE"
"author_Kai_Xu_0010","journals/cbm/XuYKWL19","True","WRITE"
"author_Zhenguo_Yang","journals/cbm/XuYKWL19","False","WRITE"
"author_Peipei_Kang","journals/cbm/XuYKWL19","False","WRITE"
"author_Qi_Wang_0079","journals/cbm/XuYKWL19","False","WRITE"
"author_Wenyin_Liu","journals/cbm/XuYKWL19","False","WRITE"
"author_Mithun_Karmakar","journals/jcit/KarmakarB09","True","WRITE"
"author_Dhruba_K._Bhattacharyya","journals/jcit/KarmakarB09","False","WRITE"
"author_Fei_Meng","journals/tase/MengCMWM24a","True","WRITE"
"author_Liangliang_Chen","journals/tase/MengCMWM24a","False","WRITE"
"author_Han_Ma","journals/tase/MengCMWM24a","False","WRITE"
"author_Jiankun_Wang_0001","journals/tase/MengCMWM24a","False","WRITE"
"author_Max_Q.-H._Meng","journals/tase/MengCMWM24a","False","WRITE"
"author_Martin_Bachrat","journals/ajc/BachratyJ17","True","WRITE"
"author_Robert_Jajcay","journals/ajc/BachratyJ17","False","WRITE"
"author_Ayu_Purwarianti","journals/imt/PurwariantiTN07","True","WRITE"
"author_Masatoshi_Tsuchiya","journals/imt/PurwariantiTN07","False","WRITE"
"author_Seiichi_Nakagawa","journals/imt/PurwariantiTN07","False","WRITE"
"author_Jaap_Wieringa","journals/csda/WieringaDGP09","True","WRITE"
"author_Garmt_Dijksterhuis","journals/csda/WieringaDGP09","False","WRITE"
"author_John_C._Gower","journals/csda/WieringaDGP09","False","WRITE"
"author_Frederieke_van_Perlo","journals/csda/WieringaDGP09","False","WRITE"
"author_Haitao_Fang","journals/tac/FangC00","True","WRITE"
"author_Han-Fu_Chen","journals/tac/FangC00","False","WRITE"
"author_Zhaorong_Wu","journals/tac/WuS13","True","WRITE"
"author_Yuangong_Sun","journals/tac/WuS13","False","WRITE"
"author_Xiao_Liang_0011","journals/tac/LiangXWZ23","True","WRITE"
"author_Juanjuan_Xu","journals/tac/LiangXWZ23","False","WRITE"
"author_Hongxia_Wang","journals/tac/LiangXWZ23","False","WRITE"
"author_Huanshui_Zhang","journals/tac/LiangXWZ23","False","WRITE"
"author_Shanshan_Xue","journals/tim/XueLCFS25","True","WRITE"
"author_Fanjun_Li","journals/tim/XueLCFS25","False","WRITE"
"author_Shaoqi_Cheng","journals/tim/XueLCFS25","False","WRITE"
"author_Jiayue_Feng","journals/tim/XueLCFS25","False","WRITE"
"author_Xinyu_Shen","journals/tim/XueLCFS25","False","WRITE"
"author_Gourab_Sen_Gupta","journals/tim/GuptaMD05","True","WRITE"
"author_Chris_H._Messom","journals/tim/GuptaMD05","False","WRITE"
"author_Serge_N._Demidenko","journals/tim/GuptaMD05","False","WRITE"
"author_Nikolaos_V._Sahinidis","journals/cce/Sahinidis04","True","WRITE"
"author_Antonina_Aleksandrovna_Chechina","journals/ijim/ChechinaCT20","True","WRITE"
"author_Natalia_Gennadievna_Churbanova","journals/ijim/ChechinaCT20","False","WRITE"
"author_Marina_A._Trapeznikova","journals/ijim/ChechinaCT20","False","WRITE"
"author_Markos_Mentzelopoulos","journals/ijim/MentzelopoulosF16","True","WRITE"
"author_Jeffrey_Ferguson","journals/ijim/MentzelopoulosF16","False","WRITE"
"author_Aristidis_Protopsaltis","journals/ijim/MentzelopoulosF16","False","WRITE"
"author_Naa_Amponsah_Dodoo","journals/tele/DodooY21","True","WRITE"
"author_Seounmi_Youn","journals/tele/DodooY21","False","WRITE"
"author_Guohui_Fan","journals/jips/FanG23","True","WRITE"
"author_Chen_Guo","journals/jips/FanG23","False","WRITE"
"author_Antonio_C._Caputo","journals/imds/CaputoPS17","True","WRITE"
"author_Pacifico_Marcello_Pelagagge","journals/imds/CaputoPS17","False","WRITE"
"author_Paolo_Salini","journals/imds/CaputoPS17","False","WRITE"
"author_Michele_Pagani","journals/fuin/PaganiR10","True","WRITE"
"author_Simona_Ronchi_Della_Rocca","journals/fuin/PaganiR10","False","WRITE"
"author_Erran_Carmel","journals/cais/CarmelE06","True","WRITE"
"author_Jacob_Eisenberg","journals/cais/CarmelE06","False","WRITE"
"author_Zhiqing_Xie","journals/imwut/XieLZXZLYRG22","True","WRITE"
"author_Haiyong_Luo","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Xiaotian_Zhang","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Hao_Xiong","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Fang_Zhao_0003","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Zhaohui_Li","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Qi_Ye","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Bojie_Rong","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Jiuchong_Gao","journals/imwut/XieLZXZLYRG22","False","WRITE"
"author_Qinghui_Hong","journals/todaes/HongHXLSZ23","True","WRITE"
"author_Richeng_Huang","journals/todaes/HongHXLSZ23","False","WRITE"
"author_Pingdan_Xiao","journals/todaes/HongHXLSZ23","False","WRITE"
"author_Jun_Li","journals/todaes/HongHXLSZ23","False","WRITE"
"author_Jingru_Sun","journals/todaes/HongHXLSZ23","False","WRITE"
"author_Jiliang_Zhang_0002","journals/todaes/HongHXLSZ23","False","WRITE"
"author_Thummaluru_Siddartha_Reddy","journals/spl/ReddyC25","True","WRITE"
"author_Sundeep_Prabhakar_Chepuri","journals/spl/ReddyC25","False","WRITE"
"author_Philip_C._Jones","journals/eor/JonesO08","True","WRITE"
"author_Jeffrey_W._Ohlmann","journals/eor/JonesO08","False","WRITE"
"author_Andrew_L._Johnson","journals/eor/JohnsonM08","True","WRITE"
"author_Leon_F._McGinnis","journals/eor/JohnsonM08","False","WRITE"
"author_Van_Du_Nguyen_0001","journals/cas/NguyenT24","True","WRITE"
"author_Hai_Bang_Truong","journals/cas/NguyenT24","False","WRITE"
"author_Ching-Lueh_Chang","journals/ijfcs/ChangLT09","True","WRITE"
"author_Yuh-Dauh_Lyuu","journals/ijfcs/ChangLT09","False","WRITE"
"author_Yen-Wu_Ti","journals/ijfcs/ChangLT09","False","WRITE"
"author_Xu_Yan","journals/pr/YanKS14","True","WRITE"
"author_Ioannis_A._Kakadiaris","journals/pr/YanKS14","False","WRITE"
"author_Shishir_K._Shah","journals/pr/YanKS14","False","WRITE"
"author_Gustavo_Arechavaleta","journals/cys/Arechavaleta11","True","WRITE"
"author_Mara_Esmeralda_Lardn-Lpez","journals/jkm/Lardon-LopezMG22","True","WRITE"
"author_Rodrigo_Martn-Rojas","journals/jkm/Lardon-LopezMG22","False","WRITE"
