entity,id,cluster,x,y
http://example.org/publication-ontology#author_Philipp_Becker,1201,1,-0.19494827,-0.013433576
http://example.org/publication-ontology#author_Philipp_Wu,1202,1,-0.29107904,-0.038256943
http://example.org/publication-ontology#author_Philippe_Hansen-Estruch,1203,1,-0.34254712,-0.00800848
http://example.org/publication-ontology#author_Philippe_J._Giabbanelli,1204,3,0.32693213,-0.0119924545
http://example.org/publication-ontology#author_Philippe_Mongeon,1205,3,0.22633837,-0.16873503
http://example.org/publication-ontology#author_Pieter_Abbeel,1206,1,-0.25487357,0.14533085
http://example.org/publication-ontology#author_Pille_Bunnell,1207,2,0.09800792,0.3227784
http://example.org/publication-ontology#author_Pin-Yu_Chen,1208,3,0.21137072,-0.021587193
http://example.org/publication-ontology#author_Ping_Liu,1209,3,0.058526255,-0.10398644
http://example.org/publication-ontology#author_Antonia_Wachter-Zeh,121,2,0.06352489,0.38006407
http://example.org/publication-ontology#author_Pingdan_Xiao,1210,1,-0.3211522,0.0247868
http://example.org/publication-ontology#author_Pingyi_Fan,1211,1,-0.14541171,-0.07146549
http://example.org/publication-ontology#author_Po-Yu_Wu,1212,2,0.087476775,0.16778669
http://example.org/publication-ontology#author_Pooja_Pandey,1213,1,-0.20730658,-0.045933366
http://example.org/publication-ontology#author_Prabir_Kumar_Biswas,1214,3,-0.033202305,-0.04927981
http://example.org/publication-ontology#author_Prashant_Ganesh,1215,1,-0.15825205,-0.013573587
http://example.org/publication-ontology#author_Prashanth_Nadukandi,1216,2,0.014836207,-0.081567645
http://example.org/publication-ontology#author_Priyanka_Sinha,1217,3,0.06876675,0.0021102428
http://example.org/publication-ontology#author_Pu_Zhang,1218,1,-0.3317055,-0.05788672
http://example.org/publication-ontology#author_Pulkit_Agrawal_0001,1219,1,-0.30595046,-0.018357158
http://example.org/publication-ontology#author_Antonin_Raffin,122,1,-0.28250885,-0.006556332
http://example.org/publication-ontology#author_Puti_Yan,1220,1,-0.28696156,-0.00044471025
http://example.org/publication-ontology#author_Qi-Li_Gao,1221,2,0.06863121,-0.013255298
http://example.org/publication-ontology#author_Qi_Guo_0001,1222,3,0.08609041,-0.06731689
http://example.org/publication-ontology#author_Qi_Tian_0001,1223,1,-0.071397156,-0.08244872
http://example.org/publication-ontology#author_Qi_Wang_0079,1224,3,-0.04936813,-0.055558026
http://example.org/publication-ontology#author_Qi_Ye,1225,2,0.06254113,0.043495893
http://example.org/publication-ontology#author_Qi_Zhang_0052,1226,2,0.0762925,0.20953932
http://example.org/publication-ontology#author_Qian_Du_0001,1227,2,-0.034503713,0.16428435
http://example.org/publication-ontology#author_Qian_Wang,1228,3,0.2184695,-0.05919981
http://example.org/publication-ontology#author_Qiang_Ma_0004,1229,1,-0.14090483,-0.016573071
http://example.org/publication-ontology#author_Antonina_Aleksandrovna_Chechina,123,3,0.27753967,-0.11638063
http://example.org/publication-ontology#author_Qianpeng_Chong,1230,1,-0.2856958,0.025086105
http://example.org/publication-ontology#author_Qianqian_Li,1231,3,0.17099254,-0.067468524
http://example.org/publication-ontology#author_Qiaomin_Xie,1232,1,-0.30506003,0.082527965
http://example.org/publication-ontology#author_Qibing_Qin,1233,3,0.13722852,-0.11293095
http://example.org/publication-ontology#author_Qikai_Gai,1234,3,0.31129575,-0.14700156
http://example.org/publication-ontology#author_Qing_Chang,1235,2,0.057996634,0.13571131
http://example.org/publication-ontology#author_Qing_Zhang_0003,1236,1,-0.08806285,-0.12747371
http://example.org/publication-ontology#author_Qingfeng_Lan,1237,1,-0.31333035,-0.079624295
http://example.org/publication-ontology#author_Qingguo_Li,1238,3,0.22566886,-0.010459721
http://example.org/publication-ontology#author_Qinghe_Zeng,1239,3,0.20797653,-0.0428648
http://example.org/publication-ontology#author_Antonio_C._Caputo,124,3,0.24478152,-0.15028548
http://example.org/publication-ontology#author_Qinghui_Hong,1240,1,-0.337322,0.020216227
http://example.org/publication-ontology#author_Qingquan_Li,1241,3,0.13403158,-0.1071884
http://example.org/publication-ontology#author_Qingxin_Chen,1242,3,0.18546018,-0.06661111
http://example.org/publication-ontology#author_Qingyao_Ai,1243,3,0.22232145,-0.036405087
http://example.org/publication-ontology#author_Qining_Zhang,1244,1,-0.32582378,-0.09401238
http://example.org/publication-ontology#author_Qiong_He,1245,2,-0.013944119,0.10297379
http://example.org/publication-ontology#author_Qiu_Tang,1246,1,-0.20003061,-0.034095228
http://example.org/publication-ontology#author_Qiu_Xie,1247,2,0.009709336,0.049476802
http://example.org/publication-ontology#author_Qiyang_Li,1248,3,0.117136076,-0.097090304
http://example.org/publication-ontology#author_Qizhi_Zhang,1249,3,0.20770311,0.09543863
http://example.org/publication-ontology#author_Antonio_Liotta,125,3,0.09674661,-0.10189128
http://example.org/publication-ontology#author_Quanxin_Zhu,1250,3,0.087545305,-0.08537376
http://example.org/publication-ontology#author_Quentin_Delfosse,1251,1,-0.36188,-0.12550378
http://example.org/publication-ontology#author_Qunshan_Zhang,1252,2,-0.08577652,-0.079574704
http://example.org/publication-ontology#author_Quoc_V._Le,1253,1,-0.08625497,-0.09071219
http://example.org/publication-ontology#author_R._Bruce_Richter,1254,3,0.12142915,-0.01777476
http://example.org/publication-ontology#author_R._W._Lucas,1255,1,-0.33641356,-0.06349254
http://example.org/publication-ontology#author_Radu_Rusu,1256,3,0.06432761,-0.13516349
http://example.org/publication-ontology#author_Rafael_Gregorio_Lucas_D'Oliveira,1257,3,0.00039827824,-0.114500284
http://example.org/publication-ontology#author_Rafael_Rafailov,1258,1,-0.3050353,0.03054288
http://example.org/publication-ontology#author_Rafael_Rodrguez-Snchez_0002,1259,3,0.3207764,-0.10244137
http://example.org/publication-ontology#author_Antonio_Plaza,126,1,-0.1263958,-0.09273493
http://example.org/publication-ontology#author_Raghu_Rajan,1260,1,-0.29226983,0.019710302
http://example.org/publication-ontology#author_Rahul_Madhavan,1261,1,-0.32559353,-0.06622344
http://example.org/publication-ontology#author_Rahul_V._Kulkarni,1262,1,-0.22192793,0.041962504
http://example.org/publication-ontology#author_Rakesh_Tripathi,1263,1,-0.3014176,0.007080078
http://example.org/publication-ontology#author_Raksha_Kumaraswamy,1264,1,-0.3262021,-0.0026067495
http://example.org/publication-ontology#author_Rama_Chellappa,1265,1,-0.13718326,-0.12053031
http://example.org/publication-ontology#author_Ramachandran_Raja,1266,3,0.0849655,-0.22457701
http://example.org/publication-ontology#author_Ramesh_C._Agarwal,1267,2,0.06043071,0.21303913
http://example.org/publication-ontology#author_Ramil_Sabirov,1268,1,-0.24061655,0.03254682
http://example.org/publication-ontology#author_Ramn_Alcarria,1269,3,0.20026872,-0.0057101846
http://example.org/publication-ontology#author_Anurag_Aribandi,127,1,-0.18560903,0.011253357
http://example.org/publication-ontology#author_Ramn_Silva-Ortigoza,1270,3,0.2231059,-0.071520686
http://example.org/publication-ontology#author_Ramzi_A._Haraty,1271,1,-0.20211338,-0.05981171
http://example.org/publication-ontology#author_Ran_Yang,1272,3,0.27621645,0.026719451
http://example.org/publication-ontology#author_Ran_Zhang,1273,3,0.17826572,-0.053277373
http://example.org/publication-ontology#author_Rana_Hanocka,1274,3,0.26391947,-0.0198645
http://example.org/publication-ontology#author_Raphal_Avalos,1275,1,-0.36660087,-0.067317426
http://example.org/publication-ontology#author_Raphal_Boige,1276,1,-0.27864045,0.010523587
http://example.org/publication-ontology#author_Rashmi_Murthy,1277,3,0.15579559,-0.035036743
http://example.org/publication-ontology#author_Rateb_J._Sweis,1278,2,0.046910867,0.043251455
http://example.org/publication-ontology#author_Rayees_Ahmad_Dar,1279,2,-0.06111622,0.007552713
http://example.org/publication-ontology#author_Arash_A._Amini,128,2,-0.039465815,0.20741376
http://example.org/publication-ontology#author_Rdiger_Strack,1280,1,-0.36568296,-0.117242455
http://example.org/publication-ontology#author_Reinhard_Diestel,1281,1,-0.06063372,-0.07529932
http://example.org/publication-ontology#author_Renmin_Han,1282,2,0.040724702,0.0932813
http://example.org/publication-ontology#author_Ricardo_G._Sanfelice,1283,1,-0.3116467,-0.009340405
http://example.org/publication-ontology#author_Ricardo_Marau,1284,3,0.028627217,-0.06600034
